chrom_zdna,zdna_start,zdna_end,score,chrom_promoter,promoter_start,promoter_end,gene_symbol,strand,gene_name
NC_043000.1,71445699,71445713,21.0,NC_043000.1,71445527,71446526,LOC118763000,-,uncharacterized LOC118763000
NC_043000.1,71445899,71446015,306.0,NC_043000.1,71445527,71446526,LOC118763000,-,uncharacterized LOC118763000
NC_043000.1,71678282,71678293,27.5,NC_043000.1,71677866,71678865,LOC115210300,+,"phosphatidylserine lipase ABHD16A-like, transcript variant X1"
NC_043000.1,71760242,71760254,40.0,NC_043000.1,71760045,71761044,LOC115210903,+,transmembrane protein 169-like
NC_043000.1,71760439,71760450,16.5,NC_043000.1,71760045,71761044,LOC115210903,+,transmembrane protein 169-like
NC_043000.1,71994687,71994698,71.5,NC_043000.1,71994646,71995645,LOC115210485,-,uncharacterized LOC115210485
NC_043000.1,71994844,71994856,40.0,NC_043000.1,71994646,71995645,LOC115210485,-,uncharacterized LOC115210485
NC_043000.1,71995128,71995140,18.0,NC_043000.1,71994646,71995645,LOC115210485,-,uncharacterized LOC115210485
NC_043000.1,71995152,71995164,18.0,NC_043000.1,71994646,71995645,LOC115210485,-,uncharacterized LOC115210485
NC_043000.1,71995287,71995309,33.0,NC_043000.1,71994646,71995645,LOC115210485,-,uncharacterized LOC115210485
NC_043000.1,72657293,72657316,67.5,NC_043000.1,72656830,72657829,LOC115210712,-,major facilitator superfamily domain-containing protein 6-like
NC_043000.1,73125387,73125399,18.0,NC_043000.1,73125381,73126380,LOC118763006,+,uncharacterized LOC118763006
NC_043000.1,73216939,73216953,21.0,NC_043000.1,73216808,73217807,LOC115210700,-,"divergent protein kinase domain 2A-like, transcript variant X2"
NC_043000.1,73217551,73217563,18.0,NC_043000.1,73216808,73217807,LOC115210700,-,"divergent protein kinase domain 2A-like, transcript variant X2"
NC_043000.1,73217680,73217693,30.5,NC_043000.1,73216808,73217807,LOC115210700,-,"divergent protein kinase domain 2A-like, transcript variant X2"
NC_043000.1,73826954,73826966,51.0,NC_043000.1,73826811,73827810,LOC115210491,-,uncharacterized LOC115210491
NC_043000.1,73905586,73905609,45.5,NC_043000.1,73904745,73905744,LOC115210492,-,general transcription factor II-I repeat domain-containing protein 2A-like
NC_043000.1,73905610,73905626,68.0,NC_043000.1,73904745,73905744,LOC115210492,-,general transcription factor II-I repeat domain-containing protein 2A-like
NC_043000.1,73905652,73905667,22.5,NC_043000.1,73904745,73905744,LOC115210492,-,general transcription factor II-I repeat domain-containing protein 2A-like
NC_043000.1,73905668,73905683,22.5,NC_043000.1,73904745,73905744,LOC115210492,-,general transcription factor II-I repeat domain-containing protein 2A-like
NC_043000.1,74728893,74728904,27.5,NC_043000.1,74728759,74729758,LOC118763010,-,uncharacterized LOC118763010
NC_043000.1,75260273,75260285,18.0,NC_043000.1,75260248,75261247,LOC115210247,+,"uncharacterized LOC115210247, transcript variant X3"
NC_043000.1,75260299,75260313,21.0,NC_043000.1,75260248,75261247,LOC115210247,+,"uncharacterized LOC115210247, transcript variant X3"
NC_043000.1,75260382,75260394,18.0,NC_043000.1,75260248,75261247,LOC115210247,+,"uncharacterized LOC115210247, transcript variant X3"
NC_043000.1,75260440,75260451,16.5,NC_043000.1,75260248,75261247,LOC115210247,+,"uncharacterized LOC115210247, transcript variant X3"
NC_043000.1,75260544,75260560,24.0,NC_043000.1,75260248,75261247,LOC115210247,+,"uncharacterized LOC115210247, transcript variant X3"
NC_043000.1,76333963,76333979,24.0,NC_043000.1,76333371,76334370,LOC115211072,-,"60S ribosomal protein L19, transcript variant X3"
NC_043000.1,76333998,76334010,18.0,NC_043000.1,76333371,76334370,LOC115211072,-,"60S ribosomal protein L19, transcript variant X3"
NC_043000.1,76334048,76334062,21.0,NC_043000.1,76333371,76334370,LOC115211072,-,"60S ribosomal protein L19, transcript variant X3"
NC_043000.1,76334133,76334145,18.0,NC_043000.1,76333371,76334370,LOC115211072,-,"60S ribosomal protein L19, transcript variant X3"
NC_043000.1,76334159,76334171,18.0,NC_043000.1,76333371,76334370,LOC115211072,-,"60S ribosomal protein L19, transcript variant X3"
NC_043000.1,76498133,76498147,65.0,NC_043000.1,76497925,76498924,LOC115210503,+,cytosolic carboxypeptidase 2-like
NC_043000.1,76498417,76498431,43.0,NC_043000.1,76497925,76498924,LOC115210503,+,cytosolic carboxypeptidase 2-like
NC_043000.1,76498433,76498491,87.0,NC_043000.1,76497925,76498924,LOC115210503,+,cytosolic carboxypeptidase 2-like
NC_043000.1,76922015,76922029,21.0,NC_043000.1,76921692,76922691,LOC118763021,-,uncharacterized LOC118763021
NC_043000.1,76922313,76922324,16.5,NC_043000.1,76921692,76922691,LOC118763021,-,uncharacterized LOC118763021
NC_043000.1,77180994,77181016,77.0,NC_043000.1,77180418,77181417,LOC118763249,-,uncharacterized LOC118763249
NC_043000.1,77181039,77181065,149.0,NC_043000.1,77180418,77181417,LOC118763249,-,uncharacterized LOC118763249
NC_043000.1,77393646,77393669,34.5,NC_043000.1,77393481,77394480,LOC115210336,-,
NC_043000.1,77393670,77393683,19.5,NC_043000.1,77393481,77394480,LOC115210336,-,
NC_043000.1,77393684,77393722,57.0,NC_043000.1,77393481,77394480,LOC115210336,-,
NC_043000.1,77393724,77393735,38.5,NC_043000.1,77393481,77394480,LOC115210336,-,
NC_043000.1,77667204,77667224,74.0,NC_043000.1,77667191,77668190,LOC115211346,-,U6 spliceosomal RNA
NC_043000.1,78201884,78201916,114.0,NC_043000.1,78200970,78201969,LOC115210508,+,monocarboxylate transporter 10-like
NC_043000.1,78201924,78201936,18.0,NC_043000.1,78200970,78201969,LOC115210508,+,monocarboxylate transporter 10-like
NC_043000.1,78201950,78201962,18.0,NC_043000.1,78200970,78201969,LOC115210508,+,monocarboxylate transporter 10-like
NC_043000.1,78273356,78273370,21.0,NC_043000.1,78272621,78273620,LOC115210318,+,stromal cell-derived factor 2
NC_043000.1,79057319,79057357,57.0,NC_043000.1,79056734,79057733,LOC115210512,-,kielin/chordin-like protein
NC_043000.1,79057510,79057544,51.0,NC_043000.1,79056734,79057733,LOC115210512,-,kielin/chordin-like protein
NC_043000.1,79057685,79057697,18.0,NC_043000.1,79056734,79057733,LOC115210512,-,kielin/chordin-like protein
NC_043000.1,79057727,79057739,18.0,NC_043000.1,79056734,79057733,LOC115210512,-,kielin/chordin-like protein
NC_043000.1,79313943,79313977,51.0,NC_043000.1,79313502,79314501,LOC118763023,-,A disintegrin and metalloproteinase with thrombospondin motifs 7-like
NC_043000.1,79409616,79409628,40.0,NC_043000.1,79408674,79409673,LOC115210889,-,"E3 ubiquitin-protein ligase HECW2, transcript variant X3"
NC_043000.1,79716595,79716607,18.0,NC_043000.1,79715605,79716604,LOC115210404,-,"elongator complex protein 2, transcript variant X2"
NC_043000.1,79798441,79798452,27.5,NC_043000.1,79798219,79799218,LOC115210515,+,"kinesin-like protein KIF25, transcript variant X1"
NC_043000.1,79798611,79798623,18.0,NC_043000.1,79798219,79799218,LOC115210515,+,"kinesin-like protein KIF25, transcript variant X1"
NC_043000.1,79798853,79798867,21.0,NC_043000.1,79798219,79799218,LOC115210515,+,"kinesin-like protein KIF25, transcript variant X1"
NC_043000.1,79798913,79798924,16.5,NC_043000.1,79798219,79799218,LOC115210515,+,"kinesin-like protein KIF25, transcript variant X1"
NC_043000.1,79798962,79798989,40.5,NC_043000.1,79798219,79799218,LOC115210515,+,"kinesin-like protein KIF25, transcript variant X1"
NC_043000.1,79799161,79799193,48.0,NC_043000.1,79798219,79799218,LOC115210515,+,"kinesin-like protein KIF25, transcript variant X1"
NC_043000.1,79799211,79799225,21.0,NC_043000.1,79798219,79799218,LOC115210515,+,"kinesin-like protein KIF25, transcript variant X1"
NC_043000.1,79996392,79996410,27.0,NC_043000.1,79996380,79997379,Trnam-cau,+,tRNA-Met
NC_043000.1,80037895,80037922,40.5,NC_043000.1,80036946,80037945,LOC118763026,+,lys-63-specific deubiquitinase BRCC36-like
NC_043000.1,80780191,80780205,43.0,NC_043000.1,80780139,80781138,LOC115210368,+,rap guanine nucleotide exchange factor 4
NC_043000.1,81218222,81218240,49.0,NC_043000.1,81217689,81218688,LOC115211303,+,U2 spliceosomal RNA
NC_043000.1,81218242,81218278,54.0,NC_043000.1,81217689,81218688,LOC115211303,+,U2 spliceosomal RNA
NC_043000.1,81218411,81218429,27.0,NC_043000.1,81217689,81218688,LOC115211303,+,U2 spliceosomal RNA
NC_043000.1,81822643,81822655,40.0,NC_043000.1,81822498,81823497,LOC115210952,-,"uncharacterized LOC115210952, transcript variant X3"
NC_043000.1,82322207,82322223,46.0,NC_043000.1,82322178,82323177,LOC118763250,-,uncharacterized LOC118763250
NC_043000.1,82322225,82322239,21.0,NC_043000.1,82322178,82323177,LOC118763250,-,uncharacterized LOC118763250
NC_043000.1,82322245,82322287,129.0,NC_043000.1,82322178,82323177,LOC118763250,-,uncharacterized LOC118763250
NC_043000.1,82677508,82677524,68.0,NC_043000.1,82677455,82678454,LOC115211284,+,
NC_043000.1,82677701,82677714,74.5,NC_043000.1,82677455,82678454,LOC115211284,+,
NC_043000.1,82678117,82678155,57.0,NC_043000.1,82677455,82678454,LOC115211284,+,
NC_043000.1,82678157,82678189,59.0,NC_043000.1,82677455,82678454,LOC115211284,+,
NC_043000.1,82678191,82678207,35.0,NC_043000.1,82677455,82678454,LOC115211284,+,
NC_043000.1,83277984,83278011,51.5,NC_043000.1,83277731,83278730,LOC115210772,-,protein MNN4-like
NC_043000.1,83278023,83278041,71.0,NC_043000.1,83277731,83278730,LOC115210772,-,protein MNN4-like
NC_043000.1,83388331,83388345,43.0,NC_043000.1,83388103,83389102,LOC115210918,-,E3 ubiquitin-protein ligase MYLIP
NC_043000.1,83388617,83388636,116.5,NC_043000.1,83388103,83389102,LOC115210918,-,E3 ubiquitin-protein ligase MYLIP
NC_043000.1,83388701,83388723,44.0,NC_043000.1,83388103,83389102,LOC115210918,-,E3 ubiquitin-protein ligase MYLIP
NC_043000.1,83469210,83469246,76.0,NC_043000.1,83468610,83469609,LOC115210774,+,"39S ribosomal protein L42, mitochondrial"
NC_043000.1,83893510,83893524,87.0,NC_043000.1,83892867,83893866,LOC115210521,-,"protein broad-minded, transcript variant X1"
NC_043000.1,84935732,84935744,18.0,NC_043000.1,84934987,84935986,LOC118763251,-,uncharacterized LOC118763251
NC_043000.1,84935745,84935760,55.5,NC_043000.1,84934987,84935986,LOC118763251,-,uncharacterized LOC118763251
NC_043000.1,84935766,84935792,39.0,NC_043000.1,84934987,84935986,LOC118763251,-,uncharacterized LOC118763251
NC_043000.1,84935793,84935808,55.5,NC_043000.1,84934987,84935986,LOC118763251,-,uncharacterized LOC118763251
NC_043000.1,84935814,84935844,45.0,NC_043000.1,84934987,84935986,LOC118763251,-,uncharacterized LOC118763251
NC_043000.1,85117411,85117469,87.0,NC_043000.1,85117341,85118340,LOC118763252,-,uncharacterized LOC118763252
NC_043000.1,85182289,85182311,33.0,NC_043000.1,85181500,85182499,LOC115211009,+,putative neural-cadherin 2
NC_043000.1,85182312,85182330,49.0,NC_043000.1,85181500,85182499,LOC115211009,+,putative neural-cadherin 2
NC_043000.1,85187794,85187816,33.0,NC_043000.1,85187145,85188144,LOC118763029,-,uncharacterized LOC118763029
NC_043000.1,85531545,85531577,48.0,NC_043000.1,85531486,85532485,LOC118763033,-,uncharacterized LOC118763033
NC_043000.1,85597317,85597329,18.0,NC_043000.1,85596952,85597951,LOC115211133,+,"phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2A-like, transcript variant X1"
NC_043000.1,85597556,85597570,43.0,NC_043000.1,85596952,85597951,LOC115211133,+,"phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2A-like, transcript variant X1"
NC_043000.1,85597581,85597609,42.0,NC_043000.1,85596952,85597951,LOC115211133,+,"phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2A-like, transcript variant X1"
NC_043000.1,85597317,85597329,18.0,NC_043000.1,85597057,85598056,LOC115210363,-,"autophagy-related protein 16-1, transcript variant X2"
NC_043000.1,85597556,85597570,43.0,NC_043000.1,85597057,85598056,LOC115210363,-,"autophagy-related protein 16-1, transcript variant X2"
NC_043000.1,85597581,85597609,42.0,NC_043000.1,85597057,85598056,LOC115210363,-,"autophagy-related protein 16-1, transcript variant X2"
NC_043000.1,86582022,86582040,27.0,NC_043000.1,86581957,86582956,LOC115210688,-,"thyroid receptor-interacting protein 11-like, transcript variant X1"
NC_043000.1,86582768,86582781,19.5,NC_043000.1,86581957,86582956,LOC115210688,-,"thyroid receptor-interacting protein 11-like, transcript variant X1"
NC_043000.1,86834385,86834398,74.5,NC_043000.1,86833968,86834967,LOC115210970,+,tumor protein p53-inducible nuclear protein 1
NC_043000.1,86834405,86834416,38.5,NC_043000.1,86833968,86834967,LOC115210970,+,tumor protein p53-inducible nuclear protein 1
NC_043000.1,87092608,87092622,21.0,NC_043000.1,87092329,87093328,LOC115210937,+,"uncharacterized LOC115210937, transcript variant X2"
NC_043000.1,87092624,87092646,55.0,NC_043000.1,87092329,87093328,LOC115210937,+,"uncharacterized LOC115210937, transcript variant X2"
NC_043000.1,87194087,87194099,40.0,NC_043000.1,87193750,87194749,LOC118763035,-,uncharacterized LOC118763035
NC_043000.1,87194591,87194603,18.0,NC_043000.1,87193750,87194749,LOC118763035,-,uncharacterized LOC118763035
NC_043000.1,87194645,87194656,82.5,NC_043000.1,87193750,87194749,LOC118763035,-,uncharacterized LOC118763035
NC_043000.1,87194692,87194715,56.5,NC_043000.1,87193750,87194749,LOC118763035,-,uncharacterized LOC118763035
NC_043000.1,87194736,87194754,49.0,NC_043000.1,87193750,87194749,LOC118763035,-,uncharacterized LOC118763035
NC_043000.1,87464250,87464262,18.0,NC_043000.1,87464185,87465184,LOC115210951,+,"nociceptin receptor-like, transcript variant X2"
NC_043000.1,87464508,87464524,24.0,NC_043000.1,87464185,87465184,LOC115210951,+,"nociceptin receptor-like, transcript variant X2"
NC_043000.1,87464636,87464652,46.0,NC_043000.1,87464185,87465184,LOC115210951,+,"nociceptin receptor-like, transcript variant X2"
NC_043000.1,87464813,87464828,99.5,NC_043000.1,87464185,87465184,LOC115210951,+,"nociceptin receptor-like, transcript variant X2"
NC_043000.1,87464850,87464864,131.0,NC_043000.1,87464185,87465184,LOC115210951,+,"nociceptin receptor-like, transcript variant X2"
NC_043000.1,87464866,87464896,133.0,NC_043000.1,87464185,87465184,LOC115210951,+,"nociceptin receptor-like, transcript variant X2"
NC_043000.1,87464898,87464911,30.5,NC_043000.1,87464185,87465184,LOC115210951,+,"nociceptin receptor-like, transcript variant X2"
NC_043000.1,87464912,87464933,97.5,NC_043000.1,87464185,87465184,LOC115210951,+,"nociceptin receptor-like, transcript variant X2"
NC_043000.1,87465048,87465063,99.5,NC_043000.1,87464185,87465184,LOC115210951,+,"nociceptin receptor-like, transcript variant X2"
NC_043000.1,88019074,88019088,21.0,NC_043000.1,88018711,88019710,LOC115210881,-,focadhesin
NC_043000.1,88987304,88987321,47.5,NC_043000.1,88986715,88987714,LOC115210525,+,translin-associated factor X-interacting protein 1-like
NC_043000.1,88987400,88987412,18.0,NC_043000.1,88986715,88987714,LOC115210525,+,translin-associated factor X-interacting protein 1-like
NC_043000.1,89396235,89396273,57.0,NC_043000.1,89395935,89396934,LOC118763184,-,collagen alpha-1(XII) chain-like
NC_043000.1,89396621,89396639,60.0,NC_043000.1,89395935,89396934,LOC118763184,-,collagen alpha-1(XII) chain-like
NC_043000.1,89547346,89547363,25.5,NC_043000.1,89547280,89548279,LOC115210820,+,"collagen alpha-4(VI) chain-like, transcript variant X2"
NC_043000.1,89547387,89547407,30.0,NC_043000.1,89547280,89548279,LOC115210820,+,"collagen alpha-4(VI) chain-like, transcript variant X2"
NC_043000.1,89930321,89930333,18.0,NC_043000.1,89929693,89930692,LOC118763037,+,uncharacterized LOC118763037
NC_043000.1,89930438,89930456,27.0,NC_043000.1,89929693,89930692,LOC118763037,+,uncharacterized LOC118763037
NC_043000.1,89930611,89930623,18.0,NC_043000.1,89929693,89930692,LOC118763037,+,uncharacterized LOC118763037
NC_043000.1,89996832,89996850,27.0,NC_043000.1,89996393,89997392,LOC115210321,-,"cullin-1, transcript variant X1"
NC_043000.1,90021041,90021055,32.0,NC_043000.1,90020568,90021567,LOC118763038,-,uncharacterized LOC118763038
NC_043000.1,90160423,90160437,43.0,NC_043000.1,90159855,90160854,LOC115210323,+,poly(A) RNA polymerase GLD2
NC_043000.1,90160579,90160590,27.5,NC_043000.1,90159855,90160854,LOC115210323,+,poly(A) RNA polymerase GLD2
NC_043000.1,90161411,90161422,27.5,NC_043000.1,90160802,90161801,LOC115210320,-,"regulator of nonsense transcripts 1, transcript variant X2"
NC_043000.1,90267966,90267977,16.5,NC_043000.1,90267284,90268283,LOC115210324,-,ubiquitin carboxyl-terminal hydrolase 34-like
NC_043000.1,90387838,90387852,87.0,NC_043000.1,90387817,90388816,LOC115210859,-,"uncharacterized LOC115210859, transcript variant X1"
NC_043000.1,91677893,91677907,21.0,NC_043000.1,91677795,91678794,LOC118763256,-,uncharacterized LOC118763256
NC_043000.1,91906223,91906237,21.0,NC_043000.1,91906004,91907003,LOC118763257,+,uncharacterized LOC118763257
NC_043000.1,91906318,91906350,70.0,NC_043000.1,91906004,91907003,LOC118763257,+,uncharacterized LOC118763257
NC_043000.1,91906443,91906455,40.0,NC_043000.1,91906004,91907003,LOC118763257,+,uncharacterized LOC118763257
NC_043000.1,92973052,92973078,39.0,NC_043000.1,92972433,92973432,Trnas-gcu,-,tRNA-Ser
NC_043000.1,93729770,93729788,27.0,NC_043000.1,93729395,93730394,LOC118763040,-,uncharacterized LOC118763040
NC_043000.1,93729964,93729976,18.0,NC_043000.1,93729395,93730394,LOC118763040,-,uncharacterized LOC118763040
NC_043000.1,93730131,93730153,33.0,NC_043000.1,93729395,93730394,LOC118763040,-,uncharacterized LOC118763040
NC_043000.1,95062238,95062250,18.0,NC_043000.1,95062099,95063098,LOC115210533,+,FMRFamide receptor-like
NC_043000.1,95062597,95062609,51.0,NC_043000.1,95062099,95063098,LOC115210533,+,FMRFamide receptor-like
NC_043000.1,95655873,95655903,45.0,NC_043000.1,95655734,95656733,LOC115210749,+,"J domain-containing protein, transcript variant X2"
NC_043000.1,95656013,95656039,105.0,NC_043000.1,95655734,95656733,LOC115210749,+,"J domain-containing protein, transcript variant X2"
NC_043000.1,95656292,95656310,27.0,NC_043000.1,95655734,95656733,LOC115210749,+,"J domain-containing protein, transcript variant X2"
NC_043000.1,95656320,95656332,18.0,NC_043000.1,95655734,95656733,LOC115210749,+,"J domain-containing protein, transcript variant X2"
NC_043000.1,95656334,95656352,27.0,NC_043000.1,95655734,95656733,LOC115210749,+,"J domain-containing protein, transcript variant X2"
NC_043000.1,95656354,95656372,104.0,NC_043000.1,95655734,95656733,LOC115210749,+,"J domain-containing protein, transcript variant X2"
NC_043000.1,95656490,95656504,21.0,NC_043000.1,95655734,95656733,LOC115210749,+,"J domain-containing protein, transcript variant X2"
NC_043000.1,95656541,95656553,18.0,NC_043000.1,95655734,95656733,LOC115210749,+,"J domain-containing protein, transcript variant X2"
NC_043000.1,95776992,95777004,18.0,NC_043000.1,95776011,95777010,LOC115211033,-,"KAT8 regulatory NSL complex subunit 1, transcript variant X3"
NC_043000.1,96781669,96781681,18.0,NC_043000.1,96781585,96782584,LOC115210725,-,protein O-mannosyl-transferase TMTC2
NC_043000.1,96782341,96782360,28.5,NC_043000.1,96781585,96782584,LOC115210725,-,protein O-mannosyl-transferase TMTC2
NC_043000.1,96782361,96782372,82.5,NC_043000.1,96781585,96782584,LOC115210725,-,protein O-mannosyl-transferase TMTC2
NC_043000.1,96782392,96782406,109.0,NC_043000.1,96781585,96782584,LOC115210725,-,protein O-mannosyl-transferase TMTC2
NC_043000.1,96782420,96782433,74.5,NC_043000.1,96781585,96782584,LOC115210725,-,protein O-mannosyl-transferase TMTC2
NC_043000.1,96782481,96782507,50.0,NC_043000.1,96781585,96782584,LOC115210725,-,protein O-mannosyl-transferase TMTC2
NC_043000.1,96782580,96782609,54.5,NC_043000.1,96781585,96782584,LOC115210725,-,protein O-mannosyl-transferase TMTC2
NC_043000.1,96973325,96973359,73.0,NC_043000.1,96972873,96973872,Trnal-cag,+,tRNA-Leu
NC_043000.1,96973360,96973371,71.5,NC_043000.1,96972873,96973872,Trnal-cag,+,tRNA-Leu
NC_043000.1,96973735,96973749,76.0,NC_043000.1,96972873,96973872,Trnal-cag,+,tRNA-Leu
NC_043000.1,96973760,96973771,16.5,NC_043000.1,96972873,96973872,Trnal-cag,+,tRNA-Leu
NC_043000.1,96976453,96976472,72.5,NC_043000.1,96975577,96976576,Trnal-cag,+,tRNA-Leu
NC_043000.1,96978551,96978565,76.0,NC_043000.1,96977725,96978724,Trnal-cag,+,tRNA-Leu
NC_043000.1,96978572,96978613,171.5,NC_043000.1,96977725,96978724,Trnal-cag,+,tRNA-Leu
NC_043000.1,97423747,97423771,58.0,NC_043000.1,97423620,97424619,LOC115211274,+,
NC_043000.1,97424591,97424604,85.5,NC_043000.1,97423620,97424619,LOC115211274,+,
NC_043000.1,98171446,98171466,30.0,NC_043000.1,98171288,98172287,LOC118763044,-,uncharacterized LOC118763044
NC_043000.1,98171525,98171536,38.5,NC_043000.1,98171288,98172287,LOC118763044,-,uncharacterized LOC118763044
NC_043000.1,98171695,98171706,16.5,NC_043000.1,98171288,98172287,LOC118763044,-,uncharacterized LOC118763044
NC_043000.1,98171707,98171729,33.0,NC_043000.1,98171288,98172287,LOC118763044,-,uncharacterized LOC118763044
NC_043000.1,98171525,98171536,38.5,NC_043000.1,98171480,98172479,LOC118763043,-,"uncharacterized LOC118763043, transcript variant X2"
NC_043000.1,98171695,98171706,16.5,NC_043000.1,98171480,98172479,LOC118763043,-,"uncharacterized LOC118763043, transcript variant X2"
NC_043000.1,98171707,98171729,33.0,NC_043000.1,98171480,98172479,LOC118763043,-,"uncharacterized LOC118763043, transcript variant X2"
NC_043000.1,98211996,98212007,16.5,NC_043000.1,98211866,98212865,LOC115210656,-,"charged multivesicular body protein 2a, transcript variant X2"
NC_043000.1,98212230,98212241,16.5,NC_043000.1,98211866,98212865,LOC115210656,-,"charged multivesicular body protein 2a, transcript variant X2"
NC_043000.1,98531356,98531367,49.5,NC_043000.1,98531218,98532217,LOC118763046,-,uncharacterized LOC118763046
NC_043000.1,98531715,98531726,27.5,NC_043000.1,98531218,98532217,LOC118763046,-,uncharacterized LOC118763046
NC_043000.1,99417490,99417513,133.5,NC_043000.1,99416674,99417673,LOC118763047,-,uncharacterized LOC118763047
NC_043000.1,100718882,100718893,49.5,NC_043000.1,100718470,100719469,LOC118763050,-,uncharacterized LOC118763050
NC_043000.1,100718902,100718918,68.0,NC_043000.1,100718470,100719469,LOC118763050,-,uncharacterized LOC118763050
NC_043000.1,100719046,100719068,55.0,NC_043000.1,100718470,100719469,LOC118763050,-,uncharacterized LOC118763050
NC_043000.1,100845756,100845770,21.0,NC_043000.1,100845666,100846665,LOC115211300,+,
NC_043000.1,101939004,101939018,21.0,NC_043000.1,101938982,101939981,LOC118763265,-,uncharacterized LOC118763265
NC_043000.1,101939353,101939372,39.5,NC_043000.1,101938982,101939981,LOC118763265,-,uncharacterized LOC118763265
NC_043000.1,101939380,101939394,21.0,NC_043000.1,101938982,101939981,LOC118763265,-,uncharacterized LOC118763265
NC_043000.1,101939816,101939830,87.0,NC_043000.1,101938982,101939981,LOC118763265,-,uncharacterized LOC118763265
NC_043000.1,102820771,102820787,24.0,NC_043000.1,102820313,102821312,LOC115211281,-,
NC_043000.1,103425195,103425227,70.0,NC_043000.1,103425081,103426080,LOC115211356,+,U6 spliceosomal RNA
NC_043000.1,103425526,103425540,98.0,NC_043000.1,103425081,103426080,LOC115211356,+,U6 spliceosomal RNA
NC_043000.1,103425561,103425583,33.0,NC_043000.1,103425081,103426080,LOC115211356,+,U6 spliceosomal RNA
NC_043000.1,103909503,103909524,31.5,NC_043000.1,103908817,103909816,LOC115211021,+,PDF receptor-like
NC_043000.1,104130708,104130721,19.5,NC_043000.1,104130067,104131066,LOC118763055,+,uncharacterized LOC118763055
NC_043000.1,104174561,104174575,21.0,NC_043000.1,104173921,104174920,LOC115210545,+,zinc finger BED domain-containing protein 5-like
NC_043000.1,104344828,104344851,56.5,NC_043000.1,104344434,104345433,LOC115211309,-,U4 spliceosomal RNA
NC_043000.1,104348948,104348968,30.0,NC_043000.1,104348522,104349521,LOC115211313,-,U4 spliceosomal RNA
NC_043000.1,104355039,104355051,40.0,NC_043000.1,104354665,104355664,LOC115211310,-,U4 spliceosomal RNA
NC_043000.1,104359155,104359167,40.0,NC_043000.1,104358781,104359780,LOC115211314,-,U4 spliceosomal RNA
NC_043000.1,104364088,104364103,55.5,NC_043000.1,104363700,104364699,LOC115211311,-,U4 spliceosomal RNA
NC_043000.1,104364105,104364125,30.0,NC_043000.1,104363700,104364699,LOC115211311,-,U4 spliceosomal RNA
NC_043000.1,104364280,104364298,27.0,NC_043000.1,104363700,104364699,LOC115211311,-,U4 spliceosomal RNA
NC_043000.1,104429537,104429548,16.5,NC_043000.1,104429432,104430431,LOC115210894,-,"uncharacterized LOC115210894, transcript variant X1"
NC_043000.1,104565796,104565815,28.5,NC_043000.1,104565376,104566375,LOC115210710,-,"beta-1,3-galactosyltransferase 5-like, transcript variant X3"
NC_043000.1,104962042,104962055,19.5,NC_043000.1,104961576,104962575,LOC118763056,-,"uncharacterized LOC118763056, transcript variant X2"
NC_043000.1,104962056,104962081,37.5,NC_043000.1,104961576,104962575,LOC118763056,-,"uncharacterized LOC118763056, transcript variant X2"
NC_043000.1,105179443,105179491,72.0,NC_043000.1,105179438,105180437,LOC115211297,-,
NC_043000.1,105179554,105179569,44.5,NC_043000.1,105179438,105180437,LOC115211297,-,
NC_043000.1,105179878,105179912,73.0,NC_043000.1,105179438,105180437,LOC115211297,-,
NC_043000.1,105179913,105179934,75.5,NC_043000.1,105179438,105180437,LOC115211297,-,
NC_043000.1,105180294,105180324,67.0,NC_043000.1,105179438,105180437,LOC115211297,-,
NC_043000.1,105296439,105296452,19.5,NC_043000.1,105296373,105297372,LOC115210662,-,transmembrane protein 47
NC_043000.1,105296975,105296988,107.5,NC_043000.1,105296373,105297372,LOC115210662,-,transmembrane protein 47
NC_043000.1,105516332,105516402,182.0,NC_043000.1,105515852,105516851,LOC115210831,-,calmodulin-like
NC_043000.1,105842258,105842270,18.0,NC_043000.1,105841284,105842283,LOC118763059,+,uncharacterized LOC118763059
NC_043000.1,105842272,105842283,27.5,NC_043000.1,105841284,105842283,LOC118763059,+,uncharacterized LOC118763059
NC_043000.1,106152487,106152500,30.5,NC_043000.1,106152460,106153459,LOC115210549,-,zinc finger protein GLIS3-like
NC_043000.1,106383155,106383171,24.0,NC_043000.1,106382353,106383352,LOC115210277,-,"zinc finger Ran-binding domain-containing protein 2, transcript variant X1"
NC_043000.1,106584418,106584497,129.5,NC_043000.1,106584327,106585326,LOC115211080,+,"chitinase-3-like protein 1, transcript variant X1"
NC_043000.1,106584499,106584533,51.0,NC_043000.1,106584327,106585326,LOC115211080,+,"chitinase-3-like protein 1, transcript variant X1"
NC_043000.1,106584705,106584721,46.0,NC_043000.1,106584327,106585326,LOC115211080,+,"chitinase-3-like protein 1, transcript variant X1"
NC_043000.1,106656009,106656027,49.0,NC_043000.1,106655933,106656932,LOC115210761,-,uncharacterized LOC115210761
NC_043000.1,106656273,106656285,40.0,NC_043000.1,106655933,106656932,LOC115210761,-,uncharacterized LOC115210761
NC_043000.1,106656305,106656338,60.5,NC_043000.1,106655933,106656932,LOC115210761,-,uncharacterized LOC115210761
